CO_UNIDADE,CO_CNES,NO_FANTASIA,NO_MUNICIPIO,CO_TIPO_EQUIPAMENTO,DS_TIPO_EQUIPAMENTO,CO_EQUIPAMENTO,DS_EQUIPAMENTO,QT_EXISTENTE,QT_USO,QT_SUS,QT_OCIOSO_ESTIMADO
3300455886740,5886740,MATERNIDADE MUNICIPAL DE BELFORD ROXO,BELFORD ROXO,1,DIAGNOSTICO POR IMAGEM,15,Ultrassom Convencional,1,1,1,0
3300455886740,5886740,MATERNIDADE MUNICIPAL DE BELFORD ROXO,BELFORD ROXO,2,Equipamentos de Infra-Estrutura,21,Controle Ambiental/Ar-condicionado Central,1,1,1,0
3300455886740,5886740,MATERNIDADE MUNICIPAL DE BELFORD ROXO,BELFORD ROXO,2,Equipamentos de Infra-Estrutura,22,Grupo Gerador,2,2,2,0
3300455886740,5886740,MATERNIDADE MUNICIPAL DE BELFORD ROXO,BELFORD ROXO,2,Equipamentos de Infra-Estrutura,23,Usina de Oxigenio,1,1,1,0
3300455886740,5886740,MATERNIDADE MUNICIPAL DE BELFORD ROXO,BELFORD ROXO,4,Equipamentos por Metodos Graficos,41,Eletrocardiografo,4,4,4,0
3300456035809,6035809,UPA 24H BOM PASTOR BELFORD ROXO,BELFORD ROXO,1,DIAGNOSTICO POR IMAGEM,21,RAIO X DIGITAL,1,1,1,0
3300456035809,6035809,UPA 24H BOM PASTOR BELFORD ROXO,BELFORD ROXO,2,Equipamentos de Infra-Estrutura,21,Controle Ambiental/Ar-condicionado Central,4,4,4,0
3300456035809,6035809,UPA 24H BOM PASTOR BELFORD ROXO,BELFORD ROXO,2,Equipamentos de Infra-Estrutura,22,Grupo Gerador,1,1,1,0
3300456035809,6035809,UPA 24H BOM PASTOR BELFORD ROXO,BELFORD ROXO,2,Equipamentos de Infra-Estrutura,23,Usina de Oxigenio,1,1,1,0
3300456035809,6035809,UPA 24H BOM PASTOR BELFORD ROXO,BELFORD ROXO,5,Equipamentos para Manutencao da Vida,52,Bomba de Infusao,21,21,21,0
3300456035809,6035809,UPA 24H BOM PASTOR BELFORD ROXO,BELFORD ROXO,5,Equipamentos para Manutencao da Vida,56,Desfibrilador,1,1,1,0
3300456035809,6035809,UPA 24H BOM PASTOR BELFORD ROXO,BELFORD ROXO,5,Equipamentos para Manutencao da Vida,60,Monitor de ECG,7,7,7,0
3300456035809,6035809,UPA 24H BOM PASTOR BELFORD ROXO,BELFORD ROXO,5,Equipamentos para Manutencao da Vida,62,Monitor de Pressao Nao-Invasivo,7,7,7,0
3300456035809,6035809,UPA 24H BOM PASTOR BELFORD ROXO,BELFORD ROXO,5,Equipamentos para Manutencao da Vida,63,Reanimador Pulmonar/AMBU,10,10,10,0
3300456035809,6035809,UPA 24H BOM PASTOR BELFORD ROXO,BELFORD ROXO,5,Equipamentos para Manutencao da Vida,64,Respirador/Ventilador,10,10,10,0
3300456035809,6035809,UPA 24H BOM PASTOR BELFORD ROXO,BELFORD ROXO,4,Equipamentos por Metodos Graficos,41,Eletrocardiografo,8,8,8,0
3300705903394,5903394,HOSPITAL MUNICIPAL DA MULHER EM CABO FRIO,CABO FRIO,1,DIAGNOSTICO POR IMAGEM,04,Raio X ate 100 mA,1,1,0,0
3300705903394,5903394,HOSPITAL MUNICIPAL DA MULHER EM CABO FRIO,CABO FRIO,1,DIAGNOSTICO POR IMAGEM,15,Ultrassom Convencional,1,1,0,0
3300705903394,5903394,HOSPITAL MUNICIPAL DA MULHER EM CABO FRIO,CABO FRIO,1,DIAGNOSTICO POR IMAGEM,13,Ultrassom Doppler Colorido,1,1,0,0
3300705903394,5903394,HOSPITAL MUNICIPAL DA MULHER EM CABO FRIO,CABO FRIO,1,DIAGNOSTICO POR IMAGEM,14,Ultrassom Ecografo,1,1,0,0
3300705903394,5903394,HOSPITAL MUNICIPAL DA MULHER EM CABO FRIO,CABO FRIO,2,Equipamentos de Infra-Estrutura,22,Grupo Gerador,1,1,0,0
3300705903394,5903394,HOSPITAL MUNICIPAL DA MULHER EM CABO FRIO,CABO FRIO,5,Equipamentos para Manutencao da Vida,53,Berço Aquecido,6,6,0,0
3300705903394,5903394,HOSPITAL MUNICIPAL DA MULHER EM CABO FRIO,CABO FRIO,5,Equipamentos para Manutencao da Vida,54,Bilirrubinometro,1,1,0,0
3300705903394,5903394,HOSPITAL MUNICIPAL DA MULHER EM CABO FRIO,CABO FRIO,5,Equipamentos para Manutencao da Vida,52,Bomba de Infusao,8,8,0,0
3300705903394,5903394,HOSPITAL MUNICIPAL DA MULHER EM CABO FRIO,CABO FRIO,5,Equipamentos para Manutencao da Vida,56,Desfibrilador,2,2,0,0
3300705903394,5903394,HOSPITAL MUNICIPAL DA MULHER EM CABO FRIO,CABO FRIO,5,Equipamentos para Manutencao da Vida,57,Equipamento de Fototerapia,6,6,0,0
3300705903394,5903394,HOSPITAL MUNICIPAL DA MULHER EM CABO FRIO,CABO FRIO,5,Equipamentos para Manutencao da Vida,58,Incubadora,3,3,0,0
3300705903394,5903394,HOSPITAL MUNICIPAL DA MULHER EM CABO FRIO,CABO FRIO,5,Equipamentos para Manutencao da Vida,60,Monitor de ECG,3,3,0,0
3300705903394,5903394,HOSPITAL MUNICIPAL DA MULHER EM CABO FRIO,CABO FRIO,5,Equipamentos para Manutencao da Vida,62,Monitor de Pressao Nao-Invasivo,6,6,0,0
3300705903394,5903394,HOSPITAL MUNICIPAL DA MULHER EM CABO FRIO,CABO FRIO,5,Equipamentos para Manutencao da Vida,63,Reanimador Pulmonar/AMBU,12,12,0,0
3300705903394,5903394,HOSPITAL MUNICIPAL DA MULHER EM CABO FRIO,CABO FRIO,5,Equipamentos para Manutencao da Vida,64,Respirador/Ventilador,3,3,0,0
3300705903394,5903394,HOSPITAL MUNICIPAL DA MULHER EM CABO FRIO,CABO FRIO,4,Equipamentos por Metodos Graficos,41,Eletrocardiografo,1,1,0,0
3300705903394,5903394,HOSPITAL MUNICIPAL DA MULHER EM CABO FRIO,CABO FRIO,3,Equipamentos por Metodos Opticos,32,Endoscopio das Vias Urinarias,1,1,0,0
3300705903394,5903394,HOSPITAL MUNICIPAL DA MULHER EM CABO FRIO,CABO FRIO,3,Equipamentos por Metodos Opticos,51,HISTEROSCOPIO,1,1,0,0
3300702278138,2278138,HOSPITAL MUNICIPAL OTIME CARDOSO DOS SANTOS,CABO FRIO,1,DIAGNOSTICO POR IMAGEM,04,Raio X ate 100 mA,1,1,0,0
3300702278138,2278138,HOSPITAL MUNICIPAL OTIME CARDOSO DOS SANTOS,CABO FRIO,1,DIAGNOSTICO POR IMAGEM,15,Ultrassom Convencional,1,1,0,0
3300702278138,2278138,HOSPITAL MUNICIPAL OTIME CARDOSO DOS SANTOS,CABO FRIO,1,DIAGNOSTICO POR IMAGEM,13,Ultrassom Doppler Colorido,2,2,0,0
3300702278138,2278138,HOSPITAL MUNICIPAL OTIME CARDOSO DOS SANTOS,CABO FRIO,7,Equipamentos de Odontologia,80,Equipo Odontologico,1,1,0,0
3300702278138,2278138,HOSPITAL MUNICIPAL OTIME CARDOSO DOS SANTOS,CABO FRIO,5,Equipamentos para Manutencao da Vida,64,Respirador/Ventilador,1,1,0,0
3300702278138,2278138,HOSPITAL MUNICIPAL OTIME CARDOSO DOS SANTOS,CABO FRIO,4,Equipamentos por Metodos Graficos,41,Eletrocardiografo,4,4,0,0
3300702278138,2278138,HOSPITAL MUNICIPAL OTIME CARDOSO DOS SANTOS,CABO FRIO,4,Equipamentos por Metodos Graficos,42,Eletroencefalografo,1,1,0,0
3300702278138,2278138,HOSPITAL MUNICIPAL OTIME CARDOSO DOS SANTOS,CABO FRIO,3,Equipamentos por Metodos Opticos,33,Endoscopio Digestivo,1,1,0,0
3300802696924,2696924,HOSPITAL MUNICIPAL DR CELSO MARTINS,CACHOEIRAS DE MACACU,1,DIAGNOSTICO POR IMAGEM,05,Raio X de 100 a 500 mA,2,1,1,1
3300802696924,2696924,HOSPITAL MUNICIPAL DR CELSO MARTINS,CACHOEIRAS DE MACACU,1,DIAGNOSTICO POR IMAGEM,11,Tomógrafo Computadorizado,1,1,1,0
3300802696924,2696924,HOSPITAL MUNICIPAL DR CELSO MARTINS,CACHOEIRAS DE MACACU,1,DIAGNOSTICO POR IMAGEM,13,Ultrassom Doppler Colorido,1,1,1,0
3300802696924,2696924,HOSPITAL MUNICIPAL DR CELSO MARTINS,CACHOEIRAS DE MACACU,1,DIAGNOSTICO POR IMAGEM,14,Ultrassom Ecografo,1,1,1,0
3300802696924,2696924,HOSPITAL MUNICIPAL DR CELSO MARTINS,CACHOEIRAS DE MACACU,2,Equipamentos de Infra-Estrutura,22,Grupo Gerador,1,1,1,0
3300802696924,2696924,HOSPITAL MUNICIPAL DR CELSO MARTINS,CACHOEIRAS DE MACACU,5,Equipamentos para Manutencao da Vida,53,Berço Aquecido,4,4,4,0
3300802696924,2696924,HOSPITAL MUNICIPAL DR CELSO MARTINS,CACHOEIRAS DE MACACU,5,Equipamentos para Manutencao da Vida,56,Desfibrilador,1,1,1,0
3300802696924,2696924,HOSPITAL MUNICIPAL DR CELSO MARTINS,CACHOEIRAS DE MACACU,5,Equipamentos para Manutencao da Vida,57,Equipamento de Fototerapia,1,1,1,0
3300802696924,2696924,HOSPITAL MUNICIPAL DR CELSO MARTINS,CACHOEIRAS DE MACACU,5,Equipamentos para Manutencao da Vida,58,Incubadora,1,1,1,0
3300802696924,2696924,HOSPITAL MUNICIPAL DR CELSO MARTINS,CACHOEIRAS DE MACACU,5,Equipamentos para Manutencao da Vida,61,Monitor de Pressao Invasivo,6,6,6,0
3300802696924,2696924,HOSPITAL MUNICIPAL DR CELSO MARTINS,CACHOEIRAS DE MACACU,5,Equipamentos para Manutencao da Vida,63,Reanimador Pulmonar/AMBU,6,6,6,0
3300802696924,2696924,HOSPITAL MUNICIPAL DR CELSO MARTINS,CACHOEIRAS DE MACACU,5,Equipamentos para Manutencao da Vida,64,Respirador/Ventilador,7,6,6,1
3300802696924,2696924,HOSPITAL MUNICIPAL DR CELSO MARTINS,CACHOEIRAS DE MACACU,4,Equipamentos por Metodos Graficos,41,Eletrocardiografo,4,3,3,1
3300802696924,2696924,HOSPITAL MUNICIPAL DR CELSO MARTINS,CACHOEIRAS DE MACACU,3,Equipamentos por Metodos Opticos,33,Endoscopio Digestivo,1,1,1,0
3300802696924,2696924,HOSPITAL MUNICIPAL DR CELSO MARTINS,CACHOEIRAS DE MACACU,3,Equipamentos por Metodos Opticos,35,Laparoscopio/Vídeo,1,0,0,1
3300902283794,2283794,HOSPITAL MUNICIPAL MOACYR GOMES DE AZEVEDO,CAMBUCI,1,DIAGNOSTICO POR IMAGEM,04,Raio X ate 100 mA,2,2,2,0
3300902283794,2283794,HOSPITAL MUNICIPAL MOACYR GOMES DE AZEVEDO,CAMBUCI,1,DIAGNOSTICO POR IMAGEM,05,Raio X de 100 a 500 mA,1,1,1,0
3300902283794,2283794,HOSPITAL MUNICIPAL MOACYR GOMES DE AZEVEDO,CAMBUCI,1,DIAGNOSTICO POR IMAGEM,10,Raio X para Hemodinamica,1,1,1,0
3300902283794,2283794,HOSPITAL MUNICIPAL MOACYR GOMES DE AZEVEDO,CAMBUCI,1,DIAGNOSTICO POR IMAGEM,11,Tomógrafo Computadorizado,1,1,1,0
3300902283794,2283794,HOSPITAL MUNICIPAL MOACYR GOMES DE AZEVEDO,CAMBUCI,1,DIAGNOSTICO POR IMAGEM,14,Ultrassom Ecografo,2,2,2,0
3300902283794,2283794,HOSPITAL MUNICIPAL MOACYR GOMES DE AZEVEDO,CAMBUCI,10,DIALISE,02,APARELHO DE HEMODIALISE - HOSPITALAR,1,1,1,0
3300902283794,2283794,HOSPITAL MUNICIPAL MOACYR GOMES DE AZEVEDO,CAMBUCI,2,Equipamentos de Infra-Estrutura,22,Grupo Gerador,1,1,1,0
3300902283794,2283794,HOSPITAL MUNICIPAL MOACYR GOMES DE AZEVEDO,CAMBUCI,2,Equipamentos de Infra-Estrutura,23,Usina de Oxigenio,1,1,1,0
3300902283794,2283794,HOSPITAL MUNICIPAL MOACYR GOMES DE AZEVEDO,CAMBUCI,5,Equipamentos para Manutencao da Vida,53,Berço Aquecido,2,2,2,0
3300902283794,2283794,HOSPITAL MUNICIPAL MOACYR GOMES DE AZEVEDO,CAMBUCI,5,Equipamentos para Manutencao da Vida,58,Incubadora,2,2,2,0
3300902283794,2283794,HOSPITAL MUNICIPAL MOACYR GOMES DE AZEVEDO,CAMBUCI,5,Equipamentos para Manutencao da Vida,62,Monitor de Pressao Nao-Invasivo,14,14,14,0
3300902283794,2283794,HOSPITAL MUNICIPAL MOACYR GOMES DE AZEVEDO,CAMBUCI,5,Equipamentos para Manutencao da Vida,64,Respirador/Ventilador,14,14,14,0
3300902283794,2283794,HOSPITAL MUNICIPAL MOACYR GOMES DE AZEVEDO,CAMBUCI,4,Equipamentos por Metodos Graficos,41,Eletrocardiografo,4,4,4,0
3300902283794,2283794,HOSPITAL MUNICIPAL MOACYR GOMES DE AZEVEDO,CAMBUCI,3,Equipamentos por Metodos Opticos,33,Endoscopio Digestivo,1,1,1,0
3300902283794,2283794,HOSPITAL MUNICIPAL MOACYR GOMES DE AZEVEDO,CAMBUCI,3,Equipamentos por Metodos Opticos,31,Endoscopio das Vias Respiratorias,1,1,1,0
3300902283794,2283794,HOSPITAL MUNICIPAL MOACYR GOMES DE AZEVEDO,CAMBUCI,3,Equipamentos por Metodos Opticos,34,Equipamentos para Optometria,1,1,1,0
3300902283794,2283794,HOSPITAL MUNICIPAL MOACYR GOMES DE AZEVEDO,CAMBUCI,3,Equipamentos por Metodos Opticos,35,Laparoscopio/Vídeo,1,1,1,0
3300902283794,2283794,HOSPITAL MUNICIPAL MOACYR GOMES DE AZEVEDO,CAMBUCI,3,Equipamentos por Metodos Opticos,36,Microscopio Cirurgico,1,1,1,0
3301302280396,2280396,HOSPITAL MUNICIPAL ANGELA MARIA SIMOES MENEZES,CASIMIRO DE ABREU,1,DIAGNOSTICO POR IMAGEM,04,Raio X ate 100 mA,1,1,1,0
3301302280396,2280396,HOSPITAL MUNICIPAL ANGELA MARIA SIMOES MENEZES,CASIMIRO DE ABREU,1,DIAGNOSTICO POR IMAGEM,05,Raio X de 100 a 500 mA,1,1,1,0
3301302280396,2280396,HOSPITAL MUNICIPAL ANGELA MARIA SIMOES MENEZES,CASIMIRO DE ABREU,1,DIAGNOSTICO POR IMAGEM,06,Raio X mais de 500mA,1,1,1,0
3301302280396,2280396,HOSPITAL MUNICIPAL ANGELA MARIA SIMOES MENEZES,CASIMIRO DE ABREU,1,DIAGNOSTICO POR IMAGEM,11,Tomógrafo Computadorizado,1,1,1,0
3301302280396,2280396,HOSPITAL MUNICIPAL ANGELA MARIA SIMOES MENEZES,CASIMIRO DE ABREU,1,DIAGNOSTICO POR IMAGEM,13,Ultrassom Doppler Colorido,1,1,1,0
3301302280396,2280396,HOSPITAL MUNICIPAL ANGELA MARIA SIMOES MENEZES,CASIMIRO DE ABREU,10,DIALISE,02,APARELHO DE HEMODIALISE - HOSPITALAR,1,1,1,0
3301302280396,2280396,HOSPITAL MUNICIPAL ANGELA MARIA SIMOES MENEZES,CASIMIRO DE ABREU,2,Equipamentos de Infra-Estrutura,21,Controle Ambiental/Ar-condicionado Central,104,104,104,0
3301302280396,2280396,HOSPITAL MUNICIPAL ANGELA MARIA SIMOES MENEZES,CASIMIRO DE ABREU,2,Equipamentos de Infra-Estrutura,22,Grupo Gerador,1,1,1,0
3301302280396,2280396,HOSPITAL MUNICIPAL ANGELA MARIA SIMOES MENEZES,CASIMIRO DE ABREU,2,Equipamentos de Infra-Estrutura,23,Usina de Oxigenio,1,1,1,0
3301302280396,2280396,HOSPITAL MUNICIPAL ANGELA MARIA SIMOES MENEZES,CASIMIRO DE ABREU,5,Equipamentos para Manutencao da Vida,53,Berço Aquecido,2,2,2,0
3301302280396,2280396,HOSPITAL MUNICIPAL ANGELA MARIA SIMOES MENEZES,CASIMIRO DE ABREU,5,Equipamentos para Manutencao da Vida,52,Bomba de Infusao,47,47,47,0
3301302280396,2280396,HOSPITAL MUNICIPAL ANGELA MARIA SIMOES MENEZES,CASIMIRO DE ABREU,5,Equipamentos para Manutencao da Vida,56,Desfibrilador,7,7,7,0
3301302280396,2280396,HOSPITAL MUNICIPAL ANGELA MARIA SIMOES MENEZES,CASIMIRO DE ABREU,5,Equipamentos para Manutencao da Vida,57,Equipamento de Fototerapia,3,3,3,0
3301302280396,2280396,HOSPITAL MUNICIPAL ANGELA MARIA SIMOES MENEZES,CASIMIRO DE ABREU,5,Equipamentos para Manutencao da Vida,58,Incubadora,3,3,3,0
3301302280396,2280396,HOSPITAL MUNICIPAL ANGELA MARIA SIMOES MENEZES,CASIMIRO DE ABREU,5,Equipamentos para Manutencao da Vida,60,Monitor de ECG,29,29,29,0
3301302280396,2280396,HOSPITAL MUNICIPAL ANGELA MARIA SIMOES MENEZES,CASIMIRO DE ABREU,5,Equipamentos para Manutencao da Vida,63,Reanimador Pulmonar/AMBU,10,10,10,0
3301302280396,2280396,HOSPITAL MUNICIPAL ANGELA MARIA SIMOES MENEZES,CASIMIRO DE ABREU,5,Equipamentos para Manutencao da Vida,64,Respirador/Ventilador,13,13,13,0
3301302280396,2280396,HOSPITAL MUNICIPAL ANGELA MARIA SIMOES MENEZES,CASIMIRO DE ABREU,4,Equipamentos por Metodos Graficos,41,Eletrocardiografo,4,4,4,0
3301302280396,2280396,HOSPITAL MUNICIPAL ANGELA MARIA SIMOES MENEZES,CASIMIRO DE ABREU,3,Equipamentos por Metodos Opticos,33,Endoscopio Digestivo,1,1,1,0
3301302280396,2280396,HOSPITAL MUNICIPAL ANGELA MARIA SIMOES MENEZES,CASIMIRO DE ABREU,3,Equipamentos por Metodos Opticos,46,OFTALMOSCOPIO,1,1,1,0
3301402290073,2290073,HOSPITAL MUNICIPAL ANA MOREIRA,CONCEICAO DE MACABU,1,DIAGNOSTICO POR IMAGEM,04,Raio X ate 100 mA,1,1,1,0
3301402290073,2290073,HOSPITAL MUNICIPAL ANA MOREIRA,CONCEICAO DE MACABU,1,DIAGNOSTICO POR IMAGEM,05,Raio X de 100 a 500 mA,1,1,1,0
3301402290073,2290073,HOSPITAL MUNICIPAL ANA MOREIRA,CONCEICAO DE MACABU,1,DIAGNOSTICO POR IMAGEM,14,Ultrassom Ecografo,1,1,1,0
3301402290073,2290073,HOSPITAL MUNICIPAL ANA MOREIRA,CONCEICAO DE MACABU,2,Equipamentos de Infra-Estrutura,22,Grupo Gerador,1,1,1,0
3301402290073,2290073,HOSPITAL MUNICIPAL ANA MOREIRA,CONCEICAO DE MACABU,5,Equipamentos para Manutencao da Vida,53,Berço Aquecido,2,1,1,1
3301402290073,2290073,HOSPITAL MUNICIPAL ANA MOREIRA,CONCEICAO DE MACABU,5,Equipamentos para Manutencao da Vida,52,Bomba de Infusao,22,22,22,0
3301402290073,2290073,HOSPITAL MUNICIPAL ANA MOREIRA,CONCEICAO DE MACABU,5,Equipamentos para Manutencao da Vida,56,Desfibrilador,2,2,2,0
3301402290073,2290073,HOSPITAL MUNICIPAL ANA MOREIRA,CONCEICAO DE MACABU,5,Equipamentos para Manutencao da Vida,57,Equipamento de Fototerapia,2,0,0,2
3301402290073,2290073,HOSPITAL MUNICIPAL ANA MOREIRA,CONCEICAO DE MACABU,5,Equipamentos para Manutencao da Vida,58,Incubadora,2,1,1,1
3301402290073,2290073,HOSPITAL MUNICIPAL ANA MOREIRA,CONCEICAO DE MACABU,5,Equipamentos para Manutencao da Vida,60,Monitor de ECG,2,2,2,0
3301402290073,2290073,HOSPITAL MUNICIPAL ANA MOREIRA,CONCEICAO DE MACABU,5,Equipamentos para Manutencao da Vida,62,Monitor de Pressao Nao-Invasivo,15,15,15,0
3301402290073,2290073,HOSPITAL MUNICIPAL ANA MOREIRA,CONCEICAO DE MACABU,5,Equipamentos para Manutencao da Vida,63,Reanimador Pulmonar/AMBU,8,8,8,0
3301402290073,2290073,HOSPITAL MUNICIPAL ANA MOREIRA,CONCEICAO DE MACABU,5,Equipamentos para Manutencao da Vida,64,Respirador/Ventilador,15,15,15,0
3301402290073,2290073,HOSPITAL MUNICIPAL ANA MOREIRA,CONCEICAO DE MACABU,4,Equipamentos por Metodos Graficos,41,Eletrocardiografo,2,2,2,0
3301402290073,2290073,HOSPITAL MUNICIPAL ANA MOREIRA,CONCEICAO DE MACABU,3,Equipamentos por Metodos Opticos,33,Endoscopio Digestivo,1,1,1,0
3301509491619,9491619,HOSPITAL DE CORDEIRO,CORDEIRO,2,Equipamentos de Infra-Estrutura,22,Grupo Gerador,1,1,1,0
3301509491619,9491619,HOSPITAL DE CORDEIRO,CORDEIRO,2,Equipamentos de Infra-Estrutura,23,Usina de Oxigenio,1,1,1,0
3301509491619,9491619,HOSPITAL DE CORDEIRO,CORDEIRO,5,Equipamentos para Manutencao da Vida,53,Berço Aquecido,2,2,2,0
3301509491619,9491619,HOSPITAL DE CORDEIRO,CORDEIRO,5,Equipamentos para Manutencao da Vida,52,Bomba de Infusao,5,4,4,1
3301509491619,9491619,HOSPITAL DE CORDEIRO,CORDEIRO,5,Equipamentos para Manutencao da Vida,56,Desfibrilador,2,2,2,0
3301509491619,9491619,HOSPITAL DE CORDEIRO,CORDEIRO,5,Equipamentos para Manutencao da Vida,58,Incubadora,2,2,2,0
3301509491619,9491619,HOSPITAL DE CORDEIRO,CORDEIRO,5,Equipamentos para Manutencao da Vida,60,Monitor de ECG,8,4,4,4
3301509491619,9491619,HOSPITAL DE CORDEIRO,CORDEIRO,5,Equipamentos para Manutencao da Vida,62,Monitor de Pressao Nao-Invasivo,8,4,4,4
3301509491619,9491619,HOSPITAL DE CORDEIRO,CORDEIRO,5,Equipamentos para Manutencao da Vida,63,Reanimador Pulmonar/AMBU,8,8,8,0
3301509491619,9491619,HOSPITAL DE CORDEIRO,CORDEIRO,5,Equipamentos para Manutencao da Vida,64,Respirador/Ventilador,3,3,3,0
3301509491619,9491619,HOSPITAL DE CORDEIRO,CORDEIRO,4,Equipamentos por Metodos Graficos,41,Eletrocardiografo,1,1,1,0
3301602267810,2267810,HOSPITAL MUNICIPAL DR ANTONIO CARLOS DA SILVA MONNERAT,DUAS BARRAS,1,DIAGNOSTICO POR IMAGEM,05,Raio X de 100 a 500 mA,1,1,0,0
3301602267810,2267810,HOSPITAL MUNICIPAL DR ANTONIO CARLOS DA SILVA MONNERAT,DUAS BARRAS,1,DIAGNOSTICO POR IMAGEM,14,Ultrassom Ecografo,1,1,0,0
3301602267810,2267810,HOSPITAL MUNICIPAL DR ANTONIO CARLOS DA SILVA MONNERAT,DUAS BARRAS,5,Equipamentos para Manutencao da Vida,53,Berço Aquecido,1,1,0,0
3301602267810,2267810,HOSPITAL MUNICIPAL DR ANTONIO CARLOS DA SILVA MONNERAT,DUAS BARRAS,5,Equipamentos para Manutencao da Vida,56,Desfibrilador,1,1,0,0
3301602267810,2267810,HOSPITAL MUNICIPAL DR ANTONIO CARLOS DA SILVA MONNERAT,DUAS BARRAS,5,Equipamentos para Manutencao da Vida,57,Equipamento de Fototerapia,1,1,0,0
3301602267810,2267810,HOSPITAL MUNICIPAL DR ANTONIO CARLOS DA SILVA MONNERAT,DUAS BARRAS,5,Equipamentos para Manutencao da Vida,58,Incubadora,2,1,0,1
3301602267810,2267810,HOSPITAL MUNICIPAL DR ANTONIO CARLOS DA SILVA MONNERAT,DUAS BARRAS,5,Equipamentos para Manutencao da Vida,63,Reanimador Pulmonar/AMBU,2,2,0,0
3301602267810,2267810,HOSPITAL MUNICIPAL DR ANTONIO CARLOS DA SILVA MONNERAT,DUAS BARRAS,5,Equipamentos para Manutencao da Vida,64,Respirador/Ventilador,1,1,0,0
3301602267810,2267810,HOSPITAL MUNICIPAL DR ANTONIO CARLOS DA SILVA MONNERAT,DUAS BARRAS,4,Equipamentos por Metodos Graficos,41,Eletrocardiografo,1,1,0,0
3301602267810,2267810,HOSPITAL MUNICIPAL DR ANTONIO CARLOS DA SILVA MONNERAT,DUAS BARRAS,4,Equipamentos por Metodos Graficos,42,Eletroencefalografo,1,1,0,0
3301602267810,2267810,HOSPITAL MUNICIPAL DR ANTONIO CARLOS DA SILVA MONNERAT,DUAS BARRAS,3,Equipamentos por Metodos Opticos,33,Endoscopio Digestivo,1,1,0,0
3301709193723,9193723,HMODC,DUQUE DE CAXIAS,2,Equipamentos de Infra-Estrutura,21,Controle Ambiental/Ar-condicionado Central,5,5,5,0
3301709193723,9193723,HMODC,DUQUE DE CAXIAS,2,Equipamentos de Infra-Estrutura,22,Grupo Gerador,1,1,1,0
3301709193723,9193723,HMODC,DUQUE DE CAXIAS,2,Equipamentos de Infra-Estrutura,23,Usina de Oxigenio,2,2,2,0
3301709193723,9193723,HMODC,DUQUE DE CAXIAS,5,Equipamentos para Manutencao da Vida,52,Bomba de Infusao,1,1,1,0
3301709193723,9193723,HMODC,DUQUE DE CAXIAS,5,Equipamentos para Manutencao da Vida,56,Desfibrilador,1,1,1,0
3301709193723,9193723,HMODC,DUQUE DE CAXIAS,5,Equipamentos para Manutencao da Vida,60,Monitor de ECG,7,5,5,2
3301709193723,9193723,HMODC,DUQUE DE CAXIAS,5,Equipamentos para Manutencao da Vida,62,Monitor de Pressao Nao-Invasivo,10,10,10,0
3301709193723,9193723,HMODC,DUQUE DE CAXIAS,5,Equipamentos para Manutencao da Vida,63,Reanimador Pulmonar/AMBU,6,6,6,0
3301709193723,9193723,HMODC,DUQUE DE CAXIAS,5,Equipamentos para Manutencao da Vida,64,Respirador/Ventilador,4,4,4,0
3301709193723,9193723,HMODC,DUQUE DE CAXIAS,4,Equipamentos por Metodos Graficos,41,Eletrocardiografo,2,2,2,0
3301709193723,9193723,HMODC,DUQUE DE CAXIAS,4,Equipamentos por Metodos Graficos,42,Eletroencefalografo,2,1,1,1
3301709193723,9193723,HMODC,DUQUE DE CAXIAS,3,Equipamentos por Metodos Opticos,49,BIOMICROSCOPIO (LAMPADA DE FENDA),10,10,10,0
3301709193723,9193723,HMODC,DUQUE DE CAXIAS,3,Equipamentos por Metodos Opticos,37,CADEIRA OFTALMOLOGICA,10,10,10,0
3301709193723,9193723,HMODC,DUQUE DE CAXIAS,3,Equipamentos por Metodos Opticos,50,CAMPIMETRO,2,1,1,1
3301709193723,9193723,HMODC,DUQUE DE CAXIAS,3,Equipamentos por Metodos Opticos,47,CERATOMETRO,1,1,1,0
3301709193723,9193723,HMODC,DUQUE DE CAXIAS,3,Equipamentos por Metodos Opticos,38,COLUNA OFTALMOLOGICA,10,10,10,0
3301709193723,9193723,HMODC,DUQUE DE CAXIAS,3,Equipamentos por Metodos Opticos,34,Equipamentos para Optometria,7,7,7,0
3301709193723,9193723,HMODC,DUQUE DE CAXIAS,3,Equipamentos por Metodos Opticos,40,LENSOMETRO,5,2,2,3
3301709193723,9193723,HMODC,DUQUE DE CAXIAS,3,Equipamentos por Metodos Opticos,36,Microscopio Cirurgico,5,3,3,2
3301709193723,9193723,HMODC,DUQUE DE CAXIAS,3,Equipamentos por Metodos Opticos,46,OFTALMOSCOPIO,3,2,2,1
3301709193723,9193723,HMODC,DUQUE DE CAXIAS,3,Equipamentos por Metodos Opticos,44,PROJETOR OU TABELA DE OPTOTIPOS,7,5,5,2
3301709193723,9193723,HMODC,DUQUE DE CAXIAS,3,Equipamentos por Metodos Opticos,39,REFRATOR,7,2,2,5
3301709193723,9193723,HMODC,DUQUE DE CAXIAS,3,Equipamentos por Metodos Opticos,45,RETINOSCOPIO,1,1,1,0
3301709193723,9193723,HMODC,DUQUE DE CAXIAS,3,Equipamentos por Metodos Opticos,48,TONOMETRO DE APLANACAO,7,3,3,4
